resume_id,job_id,all-mpnet-base-v2_score,paraphrase-MiniLM-L6-v2_score,all-MiniLM-L12-v1_score,all-roberta-large-v1_score,bert_base_nli_mean_tokens_score
pdf_resume_489,Data Analyst.txt,0.0,0.058,0.0,0.058,0.695
pdf_resume_490,Data Analyst.txt,0.28,0.186,0.266,0.3,0.734
pdf_resume_493,Data Analyst.txt,0.412,0.421,0.47,0.465,0.826
pdf_resume_50,Data Analyst.txt,0.119,0.058,0.06,0.239,0.694
pdf_resume_505,Data Analyst.txt,0.461,0.575,0.509,0.412,0.843
pdf_resume_509,Data Analyst.txt,0.183,0.193,0.137,0.357,0.708
pdf_resume_510,Data Analyst.txt,0.0,0.058,0.0,0.058,0.691
pdf_resume_512,Data Analyst.txt,0.52,0.602,0.529,0.57,0.857
pdf_resume_513,Data Analyst.txt,0.317,0.239,0.305,0.361,0.795
pdf_resume_516,Data Analyst.txt,0.504,0.559,0.45,0.454,0.835
pdf_resume_518,Data Analyst.txt,0.41,0.394,0.424,0.453,0.752
pdf_resume_52,Data Analyst.txt,0.412,0.544,0.545,0.433,0.861
pdf_resume_522,Data Analyst.txt,0.175,0.183,0.178,0.238,0.752
pdf_resume_524,Data Analyst.txt,0.444,0.394,0.328,0.338,0.769
pdf_resume_526,Data Analyst.txt,0.057,0.132,0.056,0.12,0.689
pdf_resume_53,Data Analyst.txt,0.403,0.121,0.306,0.361,0.705
pdf_resume_531,Data Analyst.txt,0.206,0.166,0.187,0.24,0.759
pdf_resume_533,Data Analyst.txt,0.304,0.255,0.287,0.302,0.77
pdf_resume_542,Data Analyst.txt,0.357,0.206,0.453,0.318,0.776
pdf_resume_55,Data Analyst.txt,0.433,0.416,0.339,0.387,0.84
pdf_resume_558,Data Analyst.txt,0.309,0.193,0.349,0.292,0.776
pdf_resume_563,Data Analyst.txt,0.241,0.31,0.198,0.403,0.756
pdf_resume_57,Data Analyst.txt,0.358,0.387,0.394,0.359,0.828
pdf_resume_578,Data Analyst.txt,0.57,0.629,0.593,0.592,0.849
pdf_resume_579,Data Analyst.txt,0.052,0.058,0.0,0.116,0.684
pdf_resume_582,Data Analyst.txt,0.31,0.25,0.25,0.319,0.788
pdf_resume_586,Data Analyst.txt,0.282,0.197,0.23,0.276,0.786
pdf_resume_587,Data Analyst.txt,0.527,0.465,0.492,0.483,0.809
pdf_resume_59,Data Analyst.txt,0.125,0.183,0.18,0.236,0.758
pdf_resume_591,Data Analyst.txt,0.202,0.253,0.198,0.313,0.72
pdf_resume_597,Data Analyst.txt,0.304,0.417,0.378,0.458,0.75
pdf_resume_60,Data Analyst.txt,0.386,0.366,0.371,0.392,0.777
pdf_resume_604,Data Analyst.txt,0.056,0.178,0.062,0.12,0.661
pdf_resume_61,Data Analyst.txt,0.495,0.505,0.552,0.486,0.796
pdf_resume_619,Data Analyst.txt,0.123,0.179,0.171,0.116,0.733
pdf_resume_627,Data Analyst.txt,0.129,0.18,0.075,0.179,0.704
pdf_resume_63,Data Analyst.txt,0.238,0.351,0.193,0.308,0.804
pdf_resume_630,Data Analyst.txt,0.15,0.225,0.148,0.225,0.738
pdf_resume_632,Data Analyst.txt,0.125,0.183,0.183,0.339,0.764
pdf_resume_638,Data Analyst.txt,0.339,0.297,0.388,0.377,0.8
pdf_resume_639,Data Analyst.txt,0.228,0.183,0.209,0.429,0.759
pdf_resume_641,Data Analyst.txt,0.191,0.221,0.177,0.289,0.725
pdf_resume_643,Data Analyst.txt,0.178,0.238,0.186,0.179,0.726
pdf_resume_647,Data Analyst.txt,0.346,0.183,0.23,0.351,0.746
pdf_resume_648,Data Analyst.txt,0.298,0.253,0.387,0.309,0.785
pdf_resume_657,Data Analyst.txt,0.661,0.544,0.676,0.683,0.861
pdf_resume_658,Data Analyst.txt,0.363,0.487,0.384,0.506,0.82
pdf_resume_659,Data Analyst.txt,0.126,0.174,0.245,0.414,0.705
pdf_resume_660,Data Analyst.txt,0.423,0.191,0.341,0.405,0.756
pdf_resume_661,Data Analyst.txt,0.464,0.397,0.506,0.561,0.818
pdf_resume_67,Data Analyst.txt,0.511,0.413,0.528,0.505,0.783
pdf_resume_672,Data Analyst.txt,0.059,0.058,0.0,0.058,0.665
pdf_resume_675,Data Analyst.txt,0.206,0.109,0.151,0.201,0.702
pdf_resume_678,Data Analyst.txt,0.319,0.319,0.313,0.256,0.752
pdf_resume_680,Data Analyst.txt,0.528,0.346,0.462,0.506,0.808
pdf_resume_688,Data Analyst.txt,0.18,0.179,0.229,0.232,0.787
pdf_resume_690,Data Analyst.txt,0.079,0.154,0.077,0.254,0.743
pdf_resume_691,Data Analyst.txt,0.429,0.352,0.341,0.424,0.77
pdf_resume_692,Data Analyst.txt,0.477,0.414,0.513,0.461,0.835
pdf_resume_699,Data Analyst.txt,0.513,0.355,0.542,0.474,0.833
pdf_resume_700,Data Analyst.txt,0.477,0.351,0.467,0.511,0.812
pdf_resume_705,Data Analyst.txt,0.069,0.058,0.115,0.122,0.708
pdf_resume_71,Data Analyst.txt,0.36,0.357,0.372,0.427,0.811
pdf_resume_714,Data Analyst.txt,0.421,0.347,0.292,0.402,0.795
pdf_resume_719,Data Analyst.txt,0.398,0.183,0.367,0.371,0.762
pdf_resume_721,Data Analyst.txt,0.228,0.234,0.27,0.307,0.784
pdf_resume_727,Data Analyst.txt,0.363,0.487,0.384,0.506,0.82
pdf_resume_728,Data Analyst.txt,0.347,0.398,0.261,0.432,0.817
pdf_resume_73,Data Analyst.txt,0.497,0.226,0.464,0.394,0.777
pdf_resume_730,Data Analyst.txt,0.366,0.223,0.306,0.355,0.771
pdf_resume_734,Data Analyst.txt,0.469,0.397,0.45,0.54,0.766
pdf_resume_742,Data Analyst.txt,0.482,0.246,0.373,0.434,0.806
pdf_resume_743,Data Analyst.txt,0.243,0.393,0.252,0.354,0.77
pdf_resume_751,Data Analyst.txt,0.179,0.249,0.193,0.297,0.736
pdf_resume_76,Data Analyst.txt,0.522,0.549,0.462,0.445,0.821
pdf_resume_760,Data Analyst.txt,0.281,0.231,0.232,0.406,0.812
pdf_resume_761,Data Analyst.txt,0.242,0.111,0.226,0.308,0.719
pdf_resume_766,Data Analyst.txt,0.337,0.396,0.419,0.314,0.82
pdf_resume_776,Data Analyst.txt,0.305,0.409,0.328,0.356,0.761
pdf_resume_777,Data Analyst.txt,0.524,0.569,0.493,0.426,0.842
pdf_resume_780,Data Analyst.txt,0.289,0.253,0.341,0.406,0.789
pdf_resume_782,Data Analyst.txt,0.678,0.492,0.698,0.699,0.871
pdf_resume_786,Data Analyst.txt,0.417,0.354,0.443,0.501,0.8
pdf_resume_793,Data Analyst.txt,0.079,0.058,0.075,0.177,0.7
pdf_resume_794,Data Analyst.txt,0.282,0.348,0.266,0.381,0.803
pdf_resume_795,Data Analyst.txt,0.497,0.344,0.464,0.394,0.766
pdf_resume_8,Data Analyst.txt,0.227,0.236,0.229,0.183,0.786
pdf_resume_800,Data Analyst.txt,0.309,0.157,0.345,0.338,0.754
pdf_resume_801,Data Analyst.txt,0.48,0.342,0.456,0.491,0.79
pdf_resume_805,Data Analyst.txt,0.184,0.183,0.125,0.301,0.767
pdf_resume_809,Data Analyst.txt,0.177,0.183,0.209,0.365,0.772
pdf_resume_810,Data Analyst.txt,0.429,0.468,0.422,0.455,0.827
pdf_resume_813,Data Analyst.txt,0.314,0.183,0.292,0.344,0.764
pdf_resume_819,Data Analyst.txt,0.621,0.648,0.633,0.629,0.853
pdf_resume_821,Data Analyst.txt,0.115,0.172,0.069,0.201,0.733
pdf_resume_822,Data Analyst.txt,0.161,0.223,0.175,0.109,0.729
pdf_resume_823,Data Analyst.txt,0.328,0.459,0.4,0.517,0.756
pdf_resume_828,Data Analyst.txt,0.129,0.058,0.075,0.18,0.698
pdf_resume_829,Data Analyst.txt,0.44,0.252,0.408,0.422,0.761
pdf_resume_830,Data Analyst.txt,0.427,0.293,0.303,0.439,0.757
pdf_resume_831,Data Analyst.txt,0.427,0.293,0.303,0.439,0.757
pdf_resume_836,Data Analyst.txt,0.069,0.058,0.062,0.122,0.714
pdf_resume_84,Data Analyst.txt,0.247,0.346,0.29,0.351,0.774
pdf_resume_844,Data Analyst.txt,0.281,0.183,0.209,0.307,0.769
pdf_resume_845,Data Analyst.txt,0.354,0.32,0.391,0.411,0.765
pdf_resume_848,Data Analyst.txt,0.418,0.221,0.388,0.431,0.757
pdf_resume_849,Data Analyst.txt,0.355,0.363,0.247,0.31,0.771
pdf_resume_851,Data Analyst.txt,0.125,0.193,0.08,0.241,0.734
pdf_resume_855,Data Analyst.txt,0.24,0.398,0.237,0.361,0.792
pdf_resume_869,Data Analyst.txt,0.069,0.114,0.06,0.12,0.732
pdf_resume_876,Data Analyst.txt,0.155,0.277,0.102,0.269,0.751
pdf_resume_88,Data Analyst.txt,0.079,0.058,0.075,0.124,0.702
pdf_resume_880,Data Analyst.txt,0.441,0.465,0.453,0.341,0.806
pdf_resume_889,Data Analyst.txt,0.182,0.276,0.243,0.235,0.693
pdf_resume_892,Data Analyst.txt,0.183,0.193,0.228,0.187,0.772
pdf_resume_899,Data Analyst.txt,0.464,0.564,0.499,0.473,0.842
pdf_resume_9,Data Analyst.txt,0.233,0.365,0.281,0.407,0.824
pdf_resume_91,Data Analyst.txt,0.201,0.227,0.242,0.353,0.748
pdf_resume_912,Data Analyst.txt,0.175,0.183,0.125,0.238,0.766
pdf_resume_915,Data Analyst.txt,0.355,0.429,0.384,0.361,0.824
pdf_resume_919,Data Analyst.txt,0.296,0.374,0.288,0.351,0.819
pdf_resume_923,Data Analyst.txt,0.304,0.202,0.352,0.34,0.782
pdf_resume_927,Data Analyst.txt,0.416,0.363,0.302,0.355,0.826
pdf_resume_928,Data Analyst.txt,0.156,0.166,0.187,0.228,0.749
pdf_resume_93,Data Analyst.txt,0.125,0.294,0.175,0.183,0.787
pdf_resume_931,Data Analyst.txt,0.0,0.058,0.054,0.418,0.692
pdf_resume_945,Data Analyst.txt,0.635,0.644,0.563,0.578,0.865
pdf_resume_95,Data Analyst.txt,0.485,0.29,0.442,0.521,0.8
pdf_resume_952,Data Analyst.txt,0.277,0.212,0.251,0.308,0.777
pdf_resume_953,Data Analyst.txt,0.119,0.058,0.061,0.175,0.685
pdf_resume_959,Data Analyst.txt,0.3,0.25,0.25,0.305,0.805
pdf_resume_96,Data Analyst.txt,0.344,0.376,0.288,0.237,0.829
pdf_resume_962,Data Analyst.txt,0.34,0.292,0.264,0.258,0.805
pdf_resume_964,Data Analyst.txt,0.285,0.456,0.176,0.291,0.803
pdf_resume_967,Data Analyst.txt,0.309,0.367,0.461,0.389,0.833
pdf_resume_969,Data Analyst.txt,0.574,0.59,0.568,0.54,0.846
pdf_resume_971,Data Analyst.txt,0.241,0.183,0.278,0.235,0.753
pdf_resume_973,Data Analyst.txt,0.315,0.17,0.205,0.323,0.791
pdf_resume_974,Data Analyst.txt,0.058,0.237,0.054,0.114,0.702
pdf_resume_98,Data Analyst.txt,0.319,0.118,0.331,0.335,0.738
pdf_resume_982,Data Analyst.txt,0.323,0.288,0.184,0.358,0.744
pdf_resume_994,Data Analyst.txt,0.399,0.449,0.481,0.498,0.848
pdf_resume_995,Data Analyst.txt,0.408,0.246,0.538,0.42,0.781
pdf_resume_997,Data Analyst.txt,0.334,0.275,0.269,0.361,0.799
pdf_resume_998,Data Analyst.txt,0.292,0.373,0.327,0.257,0.847
pdf_resume_1001,Cybersecurity Analyst.txt,0.358,0.091,0.187,0.385,0.728
pdf_resume_1020,Cybersecurity Analyst.txt,0.477,0.461,0.418,0.461,0.809
pdf_resume_1024,Cybersecurity Analyst.txt,0.186,0.1,0.17,0.27,0.753
pdf_resume_1031,Cybersecurity Analyst.txt,0.166,0.0,0.177,0.427,0.746
pdf_resume_1033,Cybersecurity Analyst.txt,0.36,0.296,0.406,0.405,0.773
pdf_resume_1036,Cybersecurity Analyst.txt,0.46,0.374,0.419,0.188,0.806
pdf_resume_1037,Cybersecurity Analyst.txt,0.542,0.458,0.475,0.559,0.81
pdf_resume_1039,Cybersecurity Analyst.txt,0.476,0.393,0.418,0.397,0.82
pdf_resume_1047,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.082,0.749
pdf_resume_1048,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.727
pdf_resume_1056,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.082,0.754
pdf_resume_1070,Cybersecurity Analyst.txt,0.522,0.444,0.45,0.534,0.809
pdf_resume_1071,Cybersecurity Analyst.txt,0.37,0.261,0.377,0.384,0.771
pdf_resume_1076,Cybersecurity Analyst.txt,0.175,0.187,0.283,0.115,0.78
pdf_resume_1097,Cybersecurity Analyst.txt,0.396,0.351,0.477,0.578,0.793
pdf_resume_1105,Cybersecurity Analyst.txt,0.088,0.0,0.081,0.0,0.723
pdf_resume_1109,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.708
pdf_resume_112,Cybersecurity Analyst.txt,0.277,0.177,0.296,0.274,0.788
pdf_resume_1124,Cybersecurity Analyst.txt,0.479,0.268,0.491,0.401,0.784
pdf_resume_115,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.168,0.754
pdf_resume_1153,Cybersecurity Analyst.txt,0.096,0.0,0.083,0.0,0.75
pdf_resume_1167,Cybersecurity Analyst.txt,0.0,0.0,0.169,0.19,0.716
pdf_resume_1169,Cybersecurity Analyst.txt,0.329,0.369,0.337,0.531,0.755
pdf_resume_1175,Cybersecurity Analyst.txt,0.186,0.1,0.17,0.08,0.722
pdf_resume_1183,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.7
pdf_resume_123,Cybersecurity Analyst.txt,0.097,0.093,0.081,0.25,0.749
pdf_resume_1231,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.092,0.702
pdf_resume_1235,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.082,0.743
pdf_resume_1267,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.25,0.749
pdf_resume_1273,Cybersecurity Analyst.txt,0.0,0.0,0.081,0.082,0.753
pdf_resume_1283,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.168,0.749
pdf_resume_1285,Cybersecurity Analyst.txt,0.0,0.0,0.081,0.082,0.739
pdf_resume_1290,Cybersecurity Analyst.txt,0.387,0.466,0.495,0.517,0.791
pdf_resume_1303,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.697
pdf_resume_1317,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.197,0.699
pdf_resume_1319,Cybersecurity Analyst.txt,0.391,0.193,0.473,0.359,0.779
pdf_resume_1325,Cybersecurity Analyst.txt,0.091,0.0,0.107,0.085,0.697
pdf_resume_1328,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.698
pdf_resume_1331,Cybersecurity Analyst.txt,0.365,0.296,0.406,0.501,0.796
pdf_resume_1341,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.168,0.751
pdf_resume_1380,Cybersecurity Analyst.txt,0.308,0.199,0.494,0.424,0.736
pdf_resume_1395,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.703
pdf_resume_1397,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.081,0.641
pdf_resume_1398,Cybersecurity Analyst.txt,0.189,0.186,0.101,0.171,0.724
pdf_resume_1401,Cybersecurity Analyst.txt,0.203,0.198,0.29,0.261,0.748
pdf_resume_1403,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_1414,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.165,0.701
pdf_resume_1419,Cybersecurity Analyst.txt,0.0,0.083,0.255,0.195,0.739
pdf_resume_1430,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.671
pdf_resume_1510,Cybersecurity Analyst.txt,0.336,0.431,0.466,0.495,0.801
pdf_resume_1513,Cybersecurity Analyst.txt,0.283,0.312,0.373,0.503,0.773
pdf_resume_1529,Cybersecurity Analyst.txt,0.479,0.427,0.436,0.412,0.797
pdf_resume_1534,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.718
pdf_resume_1540,Cybersecurity Analyst.txt,0.0,0.264,0.082,0.0,0.728
pdf_resume_1550,Cybersecurity Analyst.txt,0.091,0.092,0.107,0.351,0.728
pdf_resume_1558,Cybersecurity Analyst.txt,0.09,0.0,0.0,0.0,0.685
pdf_resume_1577,Cybersecurity Analyst.txt,0.277,0.172,0.305,0.184,0.736
pdf_resume_159,Cybersecurity Analyst.txt,0.086,0.082,0.084,0.267,0.768
pdf_resume_16,Cybersecurity Analyst.txt,0.479,0.393,0.41,0.491,0.82
pdf_resume_1604,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.708
pdf_resume_1605,Cybersecurity Analyst.txt,0.273,0.186,0.218,0.381,0.75
pdf_resume_1610,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.697
pdf_resume_1611,Cybersecurity Analyst.txt,0.253,0.088,0.171,0.178,0.744
pdf_resume_1615,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.699
pdf_resume_1626,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.702
pdf_resume_1635,Cybersecurity Analyst.txt,0.276,0.0,0.258,0.257,0.71
pdf_resume_1648,Cybersecurity Analyst.txt,0.109,0.102,0.117,0.101,0.671
pdf_resume_1668,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.655
pdf_resume_1673,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.659
pdf_resume_1676,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.69
pdf_resume_1677,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.69
pdf_resume_1688,Cybersecurity Analyst.txt,0.347,0.235,0.262,0.42,0.721
pdf_resume_1696,Cybersecurity Analyst.txt,0.346,0.189,0.362,0.363,0.747
pdf_resume_17,Cybersecurity Analyst.txt,0.473,0.398,0.424,0.404,0.821
pdf_resume_1701,Cybersecurity Analyst.txt,0.496,0.291,0.413,0.52,0.742
pdf_resume_1729,Cybersecurity Analyst.txt,0.38,0.395,0.358,0.432,0.771
pdf_resume_1751,Cybersecurity Analyst.txt,0.221,0.081,0.387,0.215,0.751
pdf_resume_1788,Cybersecurity Analyst.txt,0.169,0.082,0.263,0.348,0.761
pdf_resume_1798,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.718
pdf_resume_18,Cybersecurity Analyst.txt,0.463,0.296,0.406,0.397,0.785
pdf_resume_1808,Cybersecurity Analyst.txt,0.107,0.104,0.116,0.105,0.729
pdf_resume_1810,Cybersecurity Analyst.txt,0.483,0.378,0.482,0.577,0.787
pdf_resume_1813,Cybersecurity Analyst.txt,0.166,0.095,0.252,0.259,0.766
pdf_resume_1853,Cybersecurity Analyst.txt,0.127,0.216,0.301,0.385,0.754
pdf_resume_1859,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.731
pdf_resume_1860,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.708
pdf_resume_1866,Cybersecurity Analyst.txt,0.395,0.37,0.486,0.484,0.787
pdf_resume_1884,Cybersecurity Analyst.txt,0.519,0.428,0.461,0.538,0.81
pdf_resume_1886,Cybersecurity Analyst.txt,0.086,0.177,0.172,0.081,0.737
pdf_resume_1890,Cybersecurity Analyst.txt,0.208,0.287,0.299,0.402,0.726
pdf_resume_1905,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.0,0.761
pdf_resume_191,Cybersecurity Analyst.txt,0.0,0.0,0.084,0.0,0.724
pdf_resume_1916,Cybersecurity Analyst.txt,0.377,0.091,0.366,0.467,0.741
pdf_resume_203,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.701
pdf_resume_2051,Cybersecurity Analyst.txt,0.37,0.261,0.377,0.384,0.771
pdf_resume_2085,Cybersecurity Analyst.txt,0.341,0.276,0.378,0.262,0.741
pdf_resume_21,Cybersecurity Analyst.txt,0.477,0.387,0.418,0.397,0.8
pdf_resume_2114,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.707
pdf_resume_2120,Cybersecurity Analyst.txt,0.267,0.176,0.18,0.359,0.726
pdf_resume_2147,Cybersecurity Analyst.txt,0.0,0.0,0.169,0.19,0.716
pdf_resume_220,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.688
pdf_resume_2216,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.082,0.743
pdf_resume_2227,Cybersecurity Analyst.txt,0.183,0.0,0.171,0.102,0.708
pdf_resume_2240,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.25,0.749
pdf_resume_2278,Cybersecurity Analyst.txt,0.18,0.082,0.181,0.28,0.757
pdf_resume_2308,Cybersecurity Analyst.txt,0.086,0.0,0.091,0.08,0.694
pdf_resume_232,Cybersecurity Analyst.txt,0.477,0.387,0.418,0.397,0.8
pdf_resume_2360,Cybersecurity Analyst.txt,0.0,0.0,0.081,0.168,0.739
pdf_resume_2375,Cybersecurity Analyst.txt,0.178,0.0,0.181,0.176,0.707
pdf_resume_2387,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_240,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.736
pdf_resume_2400,Cybersecurity Analyst.txt,0.086,0.177,0.172,0.081,0.737
pdf_resume_2407,Cybersecurity Analyst.txt,0.083,0.081,0.083,0.0,0.685
pdf_resume_2427,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.706
pdf_resume_2465,Cybersecurity Analyst.txt,0.265,0.1,0.173,0.245,0.698
pdf_resume_2475,Cybersecurity Analyst.txt,0.09,0.097,0.086,0.258,0.756
pdf_resume_25,Cybersecurity Analyst.txt,0.089,0.0,0.0,0.0,0.751
pdf_resume_2579,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.71
pdf_resume_2609,Cybersecurity Analyst.txt,0.262,0.287,0.191,0.093,0.723
pdf_resume_2693,Cybersecurity Analyst.txt,0.179,0.0,0.181,0.182,0.75
pdf_resume_2752,Cybersecurity Analyst.txt,0.262,0.287,0.191,0.093,0.723
pdf_resume_2791,Cybersecurity Analyst.txt,0.086,0.261,0.0,0.093,0.748
pdf_resume_281,Cybersecurity Analyst.txt,0.479,0.35,0.491,0.401,0.776
pdf_resume_2813,Cybersecurity Analyst.txt,0.104,0.168,0.286,0.115,0.719
pdf_resume_2820,Cybersecurity Analyst.txt,0.376,0.307,0.416,0.383,0.775
pdf_resume_2825,Cybersecurity Analyst.txt,0.174,0.177,0.172,0.168,0.739
pdf_resume_2873,Cybersecurity Analyst.txt,0.082,0.086,0.087,0.085,0.662
pdf_resume_2879,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.641
pdf_resume_2956,Cybersecurity Analyst.txt,0.275,0.191,0.338,0.447,0.753
pdf_resume_2960,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.709
pdf_resume_3000,Cybersecurity Analyst.txt,0.096,0.08,0.0,0.083,0.697
pdf_resume_311,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.718
pdf_resume_353,Cybersecurity Analyst.txt,0.184,0.182,0.172,0.267,0.757
pdf_resume_360,Cybersecurity Analyst.txt,0.473,0.387,0.418,0.397,0.8
pdf_resume_408,Cybersecurity Analyst.txt,0.481,0.261,0.484,0.477,0.771
pdf_resume_419,Cybersecurity Analyst.txt,0.0,0.092,0.082,0.082,0.743
pdf_resume_468,Cybersecurity Analyst.txt,0.0,0.0,0.19,0.327,0.739
pdf_resume_486,Cybersecurity Analyst.txt,0.173,0.0,0.257,0.0,0.777
pdf_resume_514,Cybersecurity Analyst.txt,0.108,0.08,0.0,0.179,0.714
pdf_resume_536,Cybersecurity Analyst.txt,0.483,0.478,0.418,0.488,0.8
pdf_resume_543,Cybersecurity Analyst.txt,0.363,0.296,0.406,0.397,0.774
pdf_resume_557,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_569,Cybersecurity Analyst.txt,0.21,0.293,0.211,0.304,0.76
pdf_resume_606,Cybersecurity Analyst.txt,0.173,0.19,0.199,0.0,0.707
pdf_resume_607,Cybersecurity Analyst.txt,0.093,0.0,0.088,0.0,0.663
pdf_resume_608,Cybersecurity Analyst.txt,0.086,0.0,0.107,0.08,0.66
pdf_resume_609,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.651
pdf_resume_610,Cybersecurity Analyst.txt,0.178,0.334,0.185,0.096,0.699
pdf_resume_613,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.663
pdf_resume_614,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.669
pdf_resume_616,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.661
pdf_resume_617,Cybersecurity Analyst.txt,0.0,0.082,0.0,0.0,0.661
pdf_resume_621,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.658
pdf_resume_633,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.726
pdf_resume_645,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.087,0.706
pdf_resume_65,Cybersecurity Analyst.txt,0.0,0.0,0.081,0.085,0.739
pdf_resume_697,Cybersecurity Analyst.txt,0.373,0.185,0.342,0.433,0.732
pdf_resume_703,Cybersecurity Analyst.txt,0.101,0.19,0.177,0.286,0.77
pdf_resume_72,Cybersecurity Analyst.txt,0.179,0.0,0.181,0.438,0.729
pdf_resume_738,Cybersecurity Analyst.txt,0.186,0.1,0.17,0.08,0.717
pdf_resume_748,Cybersecurity Analyst.txt,0.366,0.089,0.363,0.281,0.729
pdf_resume_784,Cybersecurity Analyst.txt,0.193,0.203,0.181,0.188,0.743
pdf_resume_785,Cybersecurity Analyst.txt,0.471,0.393,0.406,0.397,0.813
pdf_resume_796,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.164,0.755
pdf_resume_799,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.256,0.762
pdf_resume_803,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.082,0.743
pdf_resume_818,Cybersecurity Analyst.txt,0.097,0.091,0.0,0.18,0.764
pdf_resume_833,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.698
pdf_resume_864,Cybersecurity Analyst.txt,0.086,0.164,0.387,0.263,0.783
pdf_resume_871,Cybersecurity Analyst.txt,0.17,0.085,0.0,0.082,0.716
pdf_resume_878,Cybersecurity Analyst.txt,0.0,0.093,0.081,0.25,0.749
pdf_resume_879,Cybersecurity Analyst.txt,0.383,0.286,0.384,0.368,0.774
pdf_resume_884,Cybersecurity Analyst.txt,0.278,0.28,0.397,0.367,0.775
pdf_resume_894,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.712
pdf_resume_918,Cybersecurity Analyst.txt,0.0,0.084,0.0,0.0,0.757
pdf_resume_946,Cybersecurity Analyst.txt,0.17,0.186,0.199,0.334,0.762
pdf_resume_955,Cybersecurity Analyst.txt,0.082,0.0,0.0,0.082,0.74
pdf_resume_965,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.715
pdf_resume_985,Cybersecurity Analyst.txt,0.188,0.281,0.281,0.189,0.748
pdf_resume_986,Cybersecurity Analyst.txt,0.373,0.185,0.342,0.433,0.732
pdf_resume_987,Cybersecurity Analyst.txt,0.281,0.0,0.28,0.374,0.713
pdf_resume_1006,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.709
pdf_resume_1010,Cybersecurity Analyst.txt,0.361,0.172,0.387,0.296,0.758
pdf_resume_102,Cybersecurity Analyst.txt,0.312,0.157,0.164,0.33,0.728
